time,time,price_usd_close,min_1_count,min_10_count,min_100_count,min_1k_count,min_10k_count,active_count,new_non_zero_count,receiving_count,balance_exchanges,balance_exchanges_relative,exchange_net_position_change,rcap_hodl_waves,active_3m_6m,active_6m_12m,active_1y_2y,active_2y_3y,active_3y_5y,profit_relative,profit_sum,loss_sum,count,transfers_volume_exchanges_net,mvrv,mvrv_z_score,marketcap_realized_usd,pi_cycle_top,net_unrealized_profit_loss,seller_exhaustion_constant,realized_profits_to_value_ratio,realized_profit,realized_loss,ssr,ssr_oscillator,network_capacity_sum,per_1_d,per_3_d,per_7_d,per_15_d,per_30_d,price_back_1_d,price_back_3_d,price_back_7_d,price_back_15_d,price_back_30_d,SMA_3,SMA_7
1589932800,2020-05-20,0.015641596799496307,0.6146859038491918,0.932996739244767,0.5661764705882353,0.061170212765957445,0.84375,0.4331776812662397,0.4669219065726446,0.40131174738450787,0.9115672017781501,0.9214277474229055,0.2614472183069058,"{'1d_1w': 0.0471474551635917, '1m_3m': 0.102027683410896, '1w_1m': 0.100020262200602, '1y_2y': 0.140717643030888, '24h': 0.0237849797355766, '2y_3y': 0.232943623916754, '3m_6m': 0.117715475397703, '3y_5y': 0.00724885887740328, '5y_7y': 0.00488719838124044, '6m_12m': 0.223210938420181, '7y_10y': 0.00029521102844442, 'more_10y': 6.70436851245256e-07}",0.21140224110238362,0.39241810078049294,0.6861764967605744,0.989062552373204,0.011588550058006755,0.4782176741981136,0.4415751029519979,0.5159759718945035,0.5656703415971667,0.6268763526230666,0.09144794204759538,0.045183044518818535,0.002475576841351373,"{'ma111': 8147.190981562604, 'ma350x2': 17637.13797386394}",0.17286289343381742,0.3741055409576979,0.034986262344399485,0.01655599887886197,0.004553768310570352,"{'h': 35.67348579708165, 'l': 14.077368645768995, 'v': 17.427297259272308}",0.2331367215195596,0.0015706850994640779,0.3622341566835455,0.42989412683118716,0.43807612204855884,,,0.01904635023540737,0.018143055501805477,0.011444026613218016,,,0.016244672450352656,0.009873592133599026
1590019200,2020-05-21,0.008193792055402927,0.6224790690326997,0.9311033974965814,0.6044117647058823,0.06382978723404255,0.84375,0.48642048449621444,0.4906878672057959,0.43553386328707855,0.9281507729520426,0.9354499772218436,0.3115786073306296,"{'1d_1w': 0.0474293461749882, '1m_3m': 0.101410150368004, '1w_1m': 0.102634621236162, '1y_2y': 0.140805273319849, '24h': 0.0212090365470263, '2y_3y': 0.232901932112044, '3m_6m': 0.117413721007683, '3y_5y': 0.00729572983451056, '5y_7y': 0.00488806849304346, '6m_12m': 0.223715153582959, '7y_10y': 0.000296296003248357, 'more_10y': 6.7132061603599e-07}",0.2066756876580919,0.3954487491920252,0.6865666036284522,0.9880099176492887,0.012586676142758503,0.34459930865052285,0.3132980759493485,0.648136309830014,0.6314692105563807,0.7205062916206518,0.0654529331886746,0.02540373178871505,0.002409609008190729,"{'ma111': 8146.646155323004, 'ma350x2': 17645.75195921284}",0.10441457698002078,0.33335167812820293,0.019900287407314123,0.00940080542998178,0.02173496656275455,"{'h': 35.60123897787151, 'l': 13.992145339543976, 'v': 16.740030314625447}",0.2141671608272398,0.00039728229812490486,0.28201378781994396,0.3104425097623203,0.2916458132578114,,,0.015641596799496307,0.019150672624086238,0.019375587886197334,,,0.012512737889523819,0.008204009367177632
1590105600,2020-05-22,0.009880751207173053,0.6106840082144174,0.9412012201535711,0.6044117647058823,0.06382978723404255,0.8125,0.3405386556699492,0.4295778774718227,0.35883742903019844,0.9203765356523529,0.9285645237110751,0.32711139765678326,"{'1d_1w': 0.0488814815695428, '1m_3m': 0.101346730205701, '1w_1m': 0.105971973209882, '1y_2y': 0.140134492893985, '24h': 0.016659096341335, '2y_3y': 0.233784389527434, '3m_6m': 0.113506104637173, '3y_5y': 0.00734089176932715, '5y_7y': 0.00488816932668889, '6m_12m': 0.227188448574231, '7y_10y': 0.000297550027754208, 'more_10y': 6.71917081546075e-07}",0.17451542863602393,0.41489980151153594,0.6817872245533748,0.9941954817062592,0.013469694517040914,0.3928425377158232,0.35971971850257023,0.6004504624988573,0.5612111561750257,0.588504004226985,0.054306281124255604,0.029652437387994144,0.0024061923659003223,"{'ma111': 8144.463972896963, 'ma350x2': 17652.51081249067}",0.12333968319997338,0.3156545083686358,0.011010348955587269,0.005186688597059787,0.010406326061114263,"{'h': 35.52529970413522, 'l': 13.905458736733124, 'v': 16.44618956336775}",0.20762210777694043,0.0,0.4617540229502357,0.3357123414980056,0.37302413899333475,,,0.008193792055402927,0.01904635023540737,0.012289831183131303,,,0.009390917260947122,0.007844303424442263
1590192000,2020-05-23,0.010384975882699625,0.6152651255858038,0.9404649205848322,0.5985294117647059,0.05851063829787234,0.8125,0.4013899060956211,0.38776280920165906,0.32155365136294717,0.9154355793735965,0.9241010770486817,0.28821534899298235,"{'1d_1w': 0.054499699329955, '1m_3m': 0.100653227032676, '1w_1m': 0.105871961995768, '1y_2y': 0.142336370276726, '24h': 0.0103114274022969, '2y_3y': 0.233730500503919, '3m_6m': 0.114670166597323, '3y_5y': 0.00738054215105684, '5y_7y': 0.00488704671960919, '6m_12m': 0.225359922113642, '7y_10y': 0.000298463258940653, 'more_10y': 6.72618224055223e-07}",0.17835494674724206,0.40695188635533497,0.6969573073146997,0.9938350056266745,0.014103867057204686,0.40246660987763366,0.36904573541260005,0.5909566109185407,0.5270728607334628,0.6037403177094097,0.05933708047412679,0.0309119917124525,0.0024901841189365194,"{'ma111': 8142.906285810522, 'ma350x2': 17659.634032066202}",0.12697401785459636,0.2846192277967113,0.009823735437486925,0.00462598736862048,0.0027612458251966643,"{'h': 35.44049222961749, 'l': 13.8263597504622, 'v': 16.573188359661167}",0.2141138774848019,0.0005078906602734554,0.43746058018955664,0.38950082101059297,0.3692499464953073,,,0.009880751207173053,0.015641596799496307,0.013194662470918557,,,0.007600502083050659,0.007424781875513896
1590278400,2020-05-24,0.0032747590145952303,0.6054973408456638,0.945513831913327,0.6088235294117647,0.05585106382978723,0.8125,0.35329831550565155,0.239771412696449,0.14997151742428022,0.9094720071933051,0.918764240186258,0.2914132505574599,"{'1d_1w': 0.0522528512948589, '1m_3m': 0.101101540370889, '1w_1m': 0.104956669152608, '1y_2y': 0.142727899957938, '24h': 0.0125906675944079, '2y_3y': 0.233666144655855, '3m_6m': 0.114960022091439, '3y_5y': 0.00748920015125579, '5y_7y': 0.00488657841045798, '6m_12m': 0.225068711855181, '7y_10y': 0.000299041244209441, 'more_10y': 6.73221037155633e-07}",0.17885165863952457,0.4062971703257041,0.6995571290807538,0.9919732087593027,0.016335566030305688,0.24740748814303404,0.22013961018843134,0.7443384197945179,0.3317933851251,0.5981639511454357,0.0538715537654515,0.02357728401631562,0.002555409031565458,"{'ma111': 8141.009467638996, 'ma350x2': 17667.103588062906}",0.0540563653137251,0.23868519740303498,0.009076215524484114,0.00427284663159819,0.003695084279275906,"{'h': 35.35662895098195, 'l': 13.746005503458145, 'v': 16.439222507115527}",0.21244440151355426,0.0021253688930186363,0.2839301173699683,0.3909419657961584,0.25597261604984195,,,0.010384975882699625,0.008193792055402927,0.018143055501805477,,,0.005925069983944065,0.005204758190881298
1590364800,2020-05-25,0.005261277894434727,0.617845295139803,0.9403597349321553,0.6338235294117647,0.061170212765957445,0.8125,0.3704966249469368,0.3805245006435258,0.3098783768201743,0.8834103727963604,0.8961334353971147,0.25422743225653277,"{'1d_1w': 0.036137409841049, '1m_3m': 0.100417200888415, '1w_1m': 0.108363155173856, '1y_2y': 0.143240932563999, '24h': 0.0245314738174001, '2y_3y': 0.233936246116248, '3m_6m': 0.114378146586359, '3y_5y': 0.00755284118391317, '5y_7y': 0.00489183905348644, '6m_12m': 0.226250034540657, '7y_10y': 0.000300045673898589, 'more_10y': 6.74560855592388e-07}",0.171169362103968,0.4120392673726732,0.7016801214538533,0.9911387445154236,0.017469912214637263,0.33657188845627006,0.30589161737958115,0.656179816604371,0.515073403404547,0.48922370906185964,0.03289668592865904,0.018100335846748146,0.0022402718177731294,"{'ma111': 8137.4640881280975, 'ma350x2': 17672.76817094548}",0.0783600436267144,0.23556501746432856,0.007628598326321451,0.003580764526798958,0.03300145416453868,"{'h': 35.28061328829752, 'l': 13.654956844656084, 'v': 15.913176171972557}",0.19873557350998772,0.00302129459991621,0.4692190278613598,0.39624223988719487,0.26603841052296445,0.3772924899439317,,0.0032747590145952303,0.009880751207173053,0.019150672624086238,0.002738089901768203,,0.004351668503425195,0.0031308968516511153
1590451200,2020-05-26,0.003902855522909823,0.6431204254646938,0.9547701693489008,0.6294117647058823,0.05053191489361702,0.8125,0.4250910821161839,0.48713925116605133,0.4025078434645826,0.8789809834725443,0.8921026318685394,0.24692341638520937,"{'1d_1w': 0.0441540648930054, '1m_3m': 0.100295706210393, '1w_1m': 0.109900238389708, '1y_2y': 0.14372826509096, '24h': 0.0142609601390532, '2y_3y': 0.233966135369845, '3m_6m': 0.114790910709753, '3y_5y': 0.00758019899832364, '5y_7y': 0.00489237445280985, '6m_12m': 0.226129999470252, '7y_10y': 0.000300471170173048, 'more_10y': 6.75105860737298e-07}",0.17296370388915727,0.4120113043988487,0.7043186821832881,0.9901692566967083,0.017839235514062735,0.30125278510502024,0.27203389065560873,0.6911421725283649,0.6218510796298412,0.6064649601195465,0.03578420231186038,0.014010575521986614,0.0022185448359688764,"{'ma111': 8132.667742400253, 'ma350x2': 17678.2288721223}",0.06601952567212693,0.19952418188502624,0.008332695821613166,0.003913923059703666,0.010144260145880482,"{'h': 35.21696184084872, 'l': 13.560000669394524, 'v': 15.963828063939465}",0.2031956575049804,0.00609045194656613,0.3989501386372319,0.36862426363292694,0.25415382032415157,0.3860118410590487,,0.005261277894434727,0.010384975882699625,0.01904635023540737,0.0,,0.0021438458620711242,0.0008697826104350871
1590537600,2020-05-27,0.009816350059613425,0.6567058080143225,0.9435153045124645,0.6073529411764705,0.05319148936170213,0.84375,0.4675533081117896,0.4757815094315052,0.4001104882997709,0.8813320882273535,0.8938756425523213,0.26159489893002325,"{'1d_1w': 0.0355748489385593, '1m_3m': 0.100671455098668, '1w_1m': 0.112983779725156, '1y_2y': 0.144278856447248, '24h': 0.0197163239234515, '2y_3y': 0.233900148563195, '3m_6m': 0.113776922391738, '3y_5y': 0.00760210278336043, '5y_7y': 0.00488804039847882, '6m_12m': 0.226304515960147, '7y_10y': 0.000302330712016376, 'more_10y': 6.75058118707357e-07}",0.16476218494343559,0.4145694999939112,0.7078829686059049,0.990153904510434,0.018162907322683892,0.42448801475674824,0.3905442435060606,0.5692749166870386,0.6116081629155719,0.6432243733741801,0.047031428827222,0.026702784600735437,0.002402049614948694,"{'ma111': 8126.812153571514, 'ma350x2': 17683.901785314483}",0.12334428476901232,0.17892537466118974,0.021850924533908328,0.010325145519081017,0.0032873734657493992,"{'h': 35.15947523502623, 'l': 13.467046141467902, 'v': 16.190062452006345}",0.2130576825079184,0.007442189052264347,0.5516339309248358,0.5679583227489634,0.3406885180906657,0.40044412836394666,,0.003902855522909823,0.0032747590145952303,0.015641596799496307,0.003406516634879138,,0.004371924333008158,0.0
1590624000,2020-05-28,0.015629788077067136,0.6686061818756253,0.9589775954559798,0.625,0.05319148936170213,0.84375,0.42161223509215506,0.4971079321877923,0.4234111283402489,0.8891124785331557,0.9003279668814074,0.3040858961647443,"{'1d_1w': 0.0395080239151675, '1m_3m': 0.100507203002113, '1w_1m': 0.112365688690535, '1y_2y': 0.144402251726775, '24h': 0.0167772922529515, '2y_3y': 0.234392698885376, '3m_6m': 0.11424292547966, '3y_5y': 0.00764704662541165, '5y_7y': 0.0048829301234669, '6m_12m': 0.224969559490326, '7y_10y': 0.000303704990555832, 'more_10y': 6.74817798420045e-07}",0.16778840397893466,0.4099363488771992,0.7079375238361769,0.9958106804138036,0.019077424989016264,0.5403817169923011,0.502005555497413,0.45465744793017726,0.6365638923797555,0.6726695398834687,0.06651596423393875,0.04541229193185283,0.002607824153090708,"{'ma111': 8122.682831526309, 'ma350x2': 17690.4781963098}",0.17529955471976927,0.14647890087441237,0.025701806453780528,0.012160160181745296,0.004111322858419987,"{'h': 35.09100389295883, 'l': 13.387494256960851, 'v': 16.67206353187984}",0.2305722718936737,0.008276073484736501,0.5448829614133804,0.625753686698557,0.47157394887925286,0.38587882726324635,,0.009816350059613425,0.005261277894434727,0.008193792055402927,0.011444026613218016,,0.007903458810573558,0.0011102877388225803
1590710400,2020-05-29,0.014258527619015181,0.6589963667000158,0.9477227306195435,0.6191176470588236,0.05053191489361702,0.8125,0.403662877215243,0.4516487499538788,0.37807822640463845,0.8784811022583514,0.8909612720496835,0.30351666154061063,"{'1d_1w': 0.0358087565398759, '1m_3m': 0.114947089479573, '1w_1m': 0.0972088401624011, '1y_2y': 0.144344607103333, '24h': 0.0228729102881542, '2y_3y': 0.234786940828362, '3m_6m': 0.11394078158535, '3y_5y': 0.00771256104403527, '5y_7y': 0.00488155145392122, '6m_12m': 0.223190705322025, '7y_10y': 0.000304581436922951, 'more_10y': 6.74756183575644e-07}",0.16552386904969738,0.4045342941992978,0.7072347683164838,0.9986297067831967,0.020389021789027167,0.5001704813656981,0.463452172865382,0.49445601134026873,0.5689227978978636,0.572856323132752,0.07662291435204452,0.04086456810899198,0.0027417774694504893,"{'ma111': 8119.727096902413, 'ma350x2': 17696.82302075201}",0.16152473876801005,0.12059981774729062,0.02622195247499875,0.012413286691941642,0.010161034808238595,"{'h': 35.022695412995205, 'l': 13.313211510409078, 'v': 16.960357984733783}",0.24187759345937732,0.008355995681050905,0.40051843085104105,0.6270076488070145,0.44028771269357564,0.3345362755791757,,0.015629788077067136,0.003902855522909823,0.009880751207173053,0.019375587886197334,,0.011430620611216505,0.0017639448224485168
