time_real,active_count,new_non_zero_count,receiving_count,balance_exchanges,balance_exchanges_relative,exchange_net_position_change,active_3m_6m,active_6m_12m,active_1y_2y,active_2y_3y,active_3y_5y,profit_relative,profit_sum,loss_sum,count,transfers_volume_exchanges_net,mvrv,mvrv_z_score,marketcap_realized_usd,net_unrealized_profit_loss,seller_exhaustion_constant,realized_profits_to_value_ratio,realized_profit,realized_loss,ssr_oscillator,network_capacity_sum,1_10_address,10-100-address,100-1k-address,1k-10k-address,10k+address,SMA_3,SMA_7,price_usd_close
2019-02-10,0.0,0.08687489554914563,0.016519893917464206,0.4218811197026257,0.6542179561397453,0.5317990764164464,0.15050001043988892,0.37350102279738495,0.8439959862224093,0.029050670761635707,0.17431952260773692,0.17936821482229354,0.1605716370512714,0.8208969292324875,0.5377603615906605,0.5756596876007766,0.020156278098028568,0.013451161432935642,0.002089912390102807,0.1001540629631214,0.01709555992721487,0.003185678417093697,0.0011114330469809304,0.003044145995945763,0.3419421492071247,0.017883740641879694,0.03501809962441155,0.36567363272565584,0.9172633253778838,0.04518950437317784,0.5897435897435898,0.003932545156073801,0.0012459261059589828,0.004418996154224419
2019-02-11,0.22626053110331007,0.2120292657728929,0.15795696463513906,0.41607840957909886,0.6483856320067226,0.5242288024320426,0.14784566692889245,0.3732193187088487,0.8462753591384444,0.02941751149261454,0.17437708622612508,0.11314932321005024,0.10142975442225112,0.8872289338502392,0.5864367246557215,0.537523447828888,0.017706488047457346,0.011521032867677148,0.002030809519933105,0.08496648605640501,0.010889796422479454,0.005513582221895565,0.0019229697309898915,0.008967711536930264,0.34035486536728116,0.01739228433847339,0.035332506245645046,0.3552690084481992,0.9411296738265712,0.05393586005830904,0.5897435897435898,0.0038607973500650473,0.00168667278467031,0.003855713464982532
2019-02-12,0.3812423789016851,0.2705434482998114,0.19772414754490522,0.4182171620178577,0.6499915263540234,0.5283087759855319,0.15222531710947776,0.3686702219740139,0.8522506581443607,0.029424610644656426,0.17439501516559236,0.1330363575959376,0.11927715504486207,0.8674125664443848,0.45309110465221675,0.5883917036516023,0.018278285091757888,0.011769790167539351,0.001929227398209277,0.08868656073365691,0.013099897345049672,0.005381406834138382,0.0018756827134320353,0.012355538426866135,0.34173253984432156,0.01934005332201319,0.042071004911541275,0.3720764784348599,0.918854415274463,0.048104956268221574,0.5641025641025641,0.0037665538035606913,0.002131931182574537,0.003947595374341019
2019-02-13,0.3107966088203434,0.36514933487866336,0.30123894901877096,0.41984186350834435,0.6510441581366454,0.5209607371889196,0.1477432882782897,0.36816992631611595,0.8545501164743353,0.02884492617106842,0.17422149229438258,0.11691697932398595,0.10493452666433213,0.8836366585176044,0.6979775335214604,0.585103705681558,0.017240943893130082,0.011307682229223251,0.0015147493660241063,0.08411088999183994,0.01192354395493593,0.005079367248720857,0.0017657747347253109,0.039258507791670845,0.3431750480068732,0.020079188722548495,0.0432266616814806,0.36798577145397954,0.9140811455847255,0.037900874635568516,0.5897435897435898,0.003486743023856218,0.0026353489866293165,0.0035947619991373875
2019-02-14,0.14162754935472296,0.23675237605346147,0.17550773848348786,0.4183857679000577,0.649267740583489,0.5123580036688193,0.15152753500545457,0.3614733446535143,0.860659911414015,0.025527544055259158,0.17679983030672747,0.09454274142014643,0.08498787611791299,0.9061159825749197,0.7035488334713066,0.5653621813102,0.016258620997881293,0.01078356639537988,0.0014740029292581588,0.07911643968695421,0.00879388905864,0.003954670158097204,0.0013741117888739563,0.006557640597467375,0.3427952759582703,0.025851376190939242,0.05002464268112371,0.3725211204979991,0.9101034208432777,0.027696793002915453,0.6153846153846154,0.0033189628585484666,0.003132449111037726,0.0033614861055546548
2019-02-15,0.14145450644123406,0.2083200395882303,0.16511805210160105,0.4109570391720751,0.6419802386795591,0.4875872618110974,0.15159709221534837,0.3545226553969703,0.8687651591897826,0.025235911329878364,0.17682326415231525,0.09538571358308247,0.08580143118993519,0.9053543383840167,0.5290982591198313,0.5271155612373,0.016855293100204678,0.010975154820000376,0.001406117102262518,0.08076576766260402,0.008316469501730313,0.0028187783253496627,0.000978521902223486,0.008171176596910273,0.3447708659708267,0.028576257231498047,0.05197056474227155,0.37536682970208984,0.9021479713603818,0.029154518950437316,0.6153846153846154,0.003156244495190803,0.0030439006910722355,0.0034682784842594867
2019-02-16,0.1257641286654815,0.18478848295036496,0.13968164913252917,0.41519322604326386,0.645470292149671,0.4852724064804564,0.14982469597496176,0.34921907982067607,0.8719393740090272,0.02575738402849176,0.17685388040840286,0.11717744767124945,0.10536909062434097,0.883639226371814,0.6360073961726015,0.6018201572118717,0.017624040881309085,0.011633616342340268,0.0012598858887330451,0.08575453614283673,0.00978722616008013,0.000713649938069487,0.000246025038861064,0.01405780382906564,0.34742248692174793,0.030558654805873935,0.05440934042589351,0.3789239662072032,0.9029435163086714,0.03206997084548105,0.6153846153846154,0.003154461004305322,0.0029498928958568127,0.003589508398455318
2019-02-17,0.031129266517234497,0.10201131650399463,0.037619372970293795,0.4135439485622408,0.6434615680774753,0.48738462678436256,0.1551781975242754,0.3501115098441313,0.875238904087675,0.02569748117408631,0.17683030093460214,0.16967084303557772,0.15241774931249072,0.8311914343983671,0.6218585904973685,0.564121583429552,0.020998912378664195,0.013790060521359195,0.001203647794899195,0.09897320749083505,0.013700351127606706,0.0008509840545462226,0.00029353448710761805,0.006509696944169975,0.3517711117471644,0.031493491700594525,0.056627181727027076,0.38461538461538464,0.8902147971360382,0.03206997084548105,0.6153846153846154,0.003475748637867066,0.0029334635784670996,0.004307897968129645
2019-02-18,0.21773412994599908,0.27208226712071587,0.23571353584932286,0.4169768117633905,0.6461890542933806,0.4952596088614459,0.16802031913954882,0.35373449079857705,0.8757212774068739,0.02564771774472002,0.17710720411599692,0.28759762777593595,0.25803222352954863,0.7132209430356415,0.6726619574478371,0.5966981395811112,0.037953962065000936,0.024763754155684787,0.0011818219815638432,0.17011228463384834,0.026150714659315823,0.018921738482687033,0.006569867528483137,0.01269421876915995,0.37138522951650543,0.03258011266147419,0.05304124674971533,0.36309470875944866,0.9307875894988067,0.026239067055393587,0.6153846153846154,0.005019705278092707,0.003548733591647293,0.008016286956954548
2019-02-19,0.2532586864658523,0.34235137592974824,0.2878306259110552,0.42481405930731314,0.6530063261396265,0.5098093961589756,0.1715135168224074,0.3510729502356423,0.8768712473770738,0.025974742868482763,0.17728827152221519,0.2852846296354509,0.25605423875526556,0.7156161219364843,0.6846475034896158,0.6249102084476686,0.04023721099145073,0.026244757648460196,0.0011453327810841429,0.1789314345718849,0.04115536162610783,0.02373192366019279,0.008238965145816813,0.01639501147388472,0.37569453309120754,0.03408609244894078,0.05620230791454938,0.3807025344597599,0.9252187748607796,0.018950437317784258,0.6153846153846154,0.006686457621931964,0.004221834763177755,0.008499234218577756
2019-02-20,0.22859776405483384,0.3153124409920498,0.259126040990815,0.4170879169343919,0.645439995870245,0.5001880742493143,0.17514833686153938,0.34531427150366656,0.8829284220374625,0.016746772091654934,0.17764499997210906,0.3452002304726615,0.30976120577771055,0.6556857235940965,0.5822371005069762,0.525233622402736,0.04362502322735611,0.028421041207660272,0.0013144980771390492,0.1921084141703637,0.06448606557982495,0.04166615373553629,0.014479530740877045,0.007494208976946634,0.37986690649723387,0.035844050992324294,0.06062949304056695,0.39164072921298354,0.9562450278440732,0.021865889212827987,0.5897435897435898,0.008377731596929686,0.005064031407290527,0.009289856766411838
2019-02-21,0.17551973439066398,0.2573495419355259,0.20651674448462026,0.4218052798498812,0.6494647053659496,0.5038553867876641,0.1757165279475162,0.34565594386934473,0.8847089450925842,0.015954603072680745,0.17828164104053643,0.28403198112172745,0.25508026127090666,0.7163259308519404,0.5317388861025675,0.6049162651494363,0.04061318536936496,0.026390179006200845,0.001218777366277432,0.1807329034746424,0.07037126715865064,0.013585940725634155,0.004717575839601157,0.015994271819531034,0.3784049136574762,0.03663375673937259,0.06673068098774664,0.3911071587372165,1.0,0.0,0.5897435897435898,0.008573715713080484,0.0058377610986669335,0.008593594244960536
2019-02-22,0.280774816949438,0.31998315763885726,0.3013043470778254,0.43163683692616844,0.658114608546301,0.5403252955311596,0.1757927153032496,0.30824783297043956,0.9205496588882167,0.014114424718256155,0.1801904942555328,0.3469593884118489,0.3115125083731824,0.6540550680734356,0.6908653642796285,0.6376818889590504,0.04419034126747053,0.02879484300001294,0.0012265335008794257,0.19337675747787728,0.09139709320325887,0.010499024353026305,0.003645374530330964,0.006050445621304492,0.38423239552234234,0.038168973012792554,0.06548155197906222,0.3845264562027568,0.9817024661893397,0.0014577259475218659,0.6153846153846154,0.008870617310616858,0.0067110777251173015,0.009373812523415879
2019-02-23,0.08613960871536402,0.18303913461517593,0.12036856969281844,0.43097332183897485,0.6570694545040272,0.5425748153677541,0.1693280978156941,0.3084203037799285,0.9224121297223464,0.013818861402319835,0.1808479298542034,0.38225641229306956,0.3432062619132035,0.6187662182123415,0.624251469868452,0.5704423028141028,0.05457464537656272,0.035359545971052335,0.0011242261452516049,0.22988585271434456,0.10915724518328379,0.011400823348899223,0.003956392549198723,0.01572783209552426,0.3968511853521255,0.03932407087944048,0.07217756326371068,0.3925300133392619,0.9785202863961814,0.0029154518950437317,0.5897435897435898,0.009659102189581896,0.007897523868034797,0.011612484110144018
2019-02-24,0.08491561850728568,0.15213470416262428,0.10735263493942936,0.4335376525056218,0.6590409357385872,0.5558076572560862,0.161647621190489,0.31613316170228944,0.9210354985799076,0.016514542897046406,0.18047205188582086,0.20764511222760784,0.18693879443466857,0.7937439988577472,0.600724510698467,0.5911403084806018,0.03113212651190287,0.02117558115524338,0.0010875308427464947,0.14144540362436112,0.0912462044832889,0.013142456571455819,0.004560202815519053,0.010931939489549477,0.3701546497879861,0.041038131077585124,0.07522815723730052,0.39831036016007115,0.9840891010342084,0.004373177842565598,0.6153846153846154,0.008933093688335494,0.008215039970126308,0.006455002571534577
2019-02-25,0.20102741345835493,0.26275819708601106,0.2250708622389886,0.4312520027022541,0.6564891987681819,0.5560159195694704,0.17559886146966056,0.3190452818848216,0.9206895048437409,0.016719637079735325,0.1801753770810022,0.2452629151065607,0.22070451415891598,0.7561372246889251,0.6496153869394711,0.5600909059548759,0.03633464862322456,0.023872189154975455,0.0009439346833863177,0.16236274652847688,0.1078606940040973,0.006518944375822633,0.002258830697488689,0.016752299375811585,0.37616327784140435,0.04149550897342025,0.07658775343722914,0.4019564250778124,0.9665871121718377,0.008746355685131196,0.6410256410256411,0.008312422327710085,0.008145421091600526,0.007545510786606098
2019-02-26,0.24011203951838697,0.32508361494368876,0.27682309997125926,0.42340155826412035,0.6487158965003981,0.5366445990944245,0.1785665690280615,0.3179774560058731,0.9249784915138822,0.016840586979903052,0.18001305724079367,0.2317479688765493,0.20869065128614797,0.7697654625524982,0.7400009668199479,0.5244310883021773,0.03444658574077491,0.022417510057987124,0.0009241218412393495,0.15646033012939203,0.10767510980720468,0.0070986810167661925,0.0024596556832613336,0.006635794650880692,0.3759834594780398,0.04185104872574469,0.0821790928094356,0.39911071587372166,0.9562450278440732,0.008746355685131196,0.6410256410256411,0.006786989175046478,0.007941316506199335,0.007119039979595004
2019-02-27,0.21143536789500217,0.3034706984153856,0.25546547068532005,0.42079647422607575,0.6458751011551923,0.5112900733520354,0.1832659561570926,0.316900544782691,0.9259737183412817,0.018130949695008555,0.18003180206860145,0.22058603047231035,0.19877076189258405,0.7810277727507857,0.673568351149005,0.5580243868124568,0.0340778701622977,0.02229226461704061,0.0008743394995096583,0.1539958158289611,0.10607974536724885,0.0036978599816815667,0.001279568825541949,0.007284957339922507,0.37677931739611814,0.04324246170530061,0.08876463690283985,0.39991107158737216,0.9522673031026253,0.007288629737609329,0.6410256410256411,0.006977840739418864,0.007605232283946751,0.007017190983552351
2019-02-28,0.2271718904476851,0.30863409753376614,0.26235291890468576,0.4318567235238325,0.655696772438306,0.5308703002508928,0.23672322375755012,0.30198796575149967,0.9235523070437867,0.004094172380901163,0.17625639546624072,0.21848517044109586,0.19697096737814063,0.7832165937655925,0.743838033488226,0.6455420138257253,0.03448896201595783,0.022561991901442417,0.0008376217133240935,0.15623155693731147,0.10394159538315716,0.05427304611314329,0.018814771038414054,0.03157319304383882,0.37902261677000515,0.04306076397512144,0.09252901888139223,0.3972432192085371,0.9419252187748608,0.10495626822157435,0.6153846153846154,0.006823081014292878,0.007382825572610171,0.007089637530345422
2019-03-01,0.262815269768134,0.2951168004722806,0.31208470081248485,0.42372950492237427,0.6476661067707757,0.5657548820025219,0.26719618163609526,0.296586927767098,0.9288428202614082,0.0034963923636341797,0.17635741181346903,0.214618073642601,0.19359487796361335,0.7871828580355056,0.703301085859654,0.5226496166632476,0.03497863145529193,0.02305727371060753,0.0008254803483777089,0.15709920297588512,0.10176990288639268,0.007753120494086117,0.0026851050938819236,0.006320704086732871,0.38143596979630984,0.04392891486592579,0.09598749171496065,0.41040462427745666,0.9323786793953859,0.10787172011661808,0.5897435897435898,0.006845873716008138,0.007059316170308375,0.007186180077843805
2019-03-02,0.15614123531875082,0.2661679070544751,0.18879903348552723,0.4257779131719807,0.6491732472800672,0.5302293833676166,0.266436149719081,0.2956644466942521,0.929531377589609,0.003157114382254964,0.1770251364672268,0.23030920461101534,0.20772634468633733,0.7715282108333879,0.6473222108755159,0.5878099506188311,0.035470753086739235,0.02311141247662503,0.0007822045017006001,0.15934002493143418,0.10307095449088406,0.01373188953412137,0.004756811268811833,0.011650768872008077,0.3819515026349902,0.043942965947313645,0.09678625448241872,0.4066696309470876,0.9013524264120922,0.11078717201166181,0.6153846153846154,0.006933406704057587,0.006417889679100294,0.007275035511641557
2019-03-03,0.06884916079955054,0.1527359070023853,0.08393152479016688,0.4252973304301159,0.6482907128687107,0.5225176388086822,0.3205827012380236,0.2957198708949957,0.9302886234771414,0.00504275532233016,0.1774062663580956,0.19112630346851875,0.17269487700944497,0.8108888802972639,0.701116677039839,0.5716073880200921,0.033940571835108804,0.022043140408807713,0.000777330566795831,0.15476282090609983,0.09311130103716087,0.001300755154410028,0.0004478495719660917,0.0022924551344174586,0.3813996788291085,0.045690805604434344,0.10365221529205826,0.4040907069808804,0.8902147971360382,0.11661807580174927,0.6153846153846154,0.006880098391249086,0.006488518487785088,0.006932608082755043
2019-03-04,0.21421097622736454,0.27568948415928185,0.23211836360288232,0.43406848026535977,0.6560223022145846,0.5570866832396745,0.4684211270168179,0.2923596368349618,0.9345584785791768,0.004868515856554342,0.1773079385637801,0.15210777867278122,0.13779888945090377,0.8500874644904298,0.5516040147198337,0.6308773143564127,0.028212719339547204,0.018543027788282606,0.000577250206317818,0.13147152843399437,0.08519132878052511,0.0028866074455974086,0.0009960759050693711,0.019682000728017374,0.37526684960137097,0.04433418243848348,0.10435750582077123,0.42667852378835036,0.9108989657915673,0.10641399416909621,0.6153846153846154,0.00634664961802766,0.006203004193403354,0.0056148085268880165
2019-03-05,0.24319797147560615,0.32674614698432747,0.2848481302178616,0.42759302294552404,0.6495666665197816,0.5386452604508357,0.56244236944693,0.274955688074149,0.9505531670431346,0.0043516139970170035,0.17575159809264485,0.2857847503621852,0.25768846230003556,0.7161402967739683,0.49575807747853357,0.5332276138395754,0.03771980101486625,0.024728458984711942,0.0005847087917670464,0.17123371959005335,0.10253979676029519,0.011054332340489139,0.003824442447747764,0.006125187424855394,0.38690938935143004,0.054094112563083774,0.10904811271052497,0.4432192085371276,0.9013524264120922,0.09912536443148688,0.6153846153846154,0.006486767374009327,0.006287109796619547,0.007687778152708526
2019-03-06,0.27937778382787076,0.30652880239092073,0.2644783558239553,0.41847743477229277,0.6407250945910968,0.5221115329609726,0.6350066854864885,0.2761045860523099,0.9526573266758801,0.001524386189280577,0.17786636448236812,0.2846162903054632,0.25671656854948305,0.7173772169235656,0.4720951592533733,0.5163283656068884,0.03858186365029209,0.025233423571720523,0.0005647907840730561,0.17199354615375886,0.09437016900933236,0.0067642521478319655,0.0023385972760200293,0.006129728053629789,0.39003411817998007,0.05013728770605124,0.10933702690300981,0.4324588706091596,0.9085123309466985,0.10495626822157435,0.6153846153846154,0.006803105976191748,0.0064124021240793356,0.007864441662457101
2019-03-07,0.22295656507509487,0.29553134827875843,0.2628881503879998,0.42443719426819077,0.6458315755487433,0.5373815179370964,0.6425138888717128,0.2720645043091651,0.9561259776580726,0.0016551382016852388,0.1777861327407005,0.28358048261997704,0.2558716388295327,0.7184884699884487,0.486132176372129,0.6128808166457218,0.039016134526726386,0.02551364019924899,0.0005628327419518275,0.17448651101843363,0.0872945250269552,0.00664277516052136,0.002296509448947981,0.004692861234668934,0.39464747464527694,0.055353202500252774,0.11388317669652114,0.43975100044464205,0.8894192521877486,0.10349854227405247,0.6153846153846154,0.007596718236232858,0.00654000898325709,0.00795253951535293
2019-03-08,0.24868919993032138,0.3042932828062499,0.2998896838003845,0.425447910664603,0.6463334307107759,0.5312503173534958,0.6417978994119176,0.2705266919310855,0.9592825746318162,0.0012593938028446735,0.1780719727724681,0.2618393253578616,0.23646521829400016,0.7403692805366983,0.49440150823911877,0.5811831306909713,0.038213288521202524,0.025001867253600728,0.0005046986886130165,0.1705741956948017,0.07406886131737912,0.0060557338255572135,0.002092506251527727,0.009254532361253561,0.3943195851110608,0.05929987849372361,0.11661086657262792,0.44819919964428634,0.8552108194112967,0.10787172011661808,0.6153846153846154,0.0076188713906597755,0.006623835992717199,0.007753034346700992
2019-03-09,0.12221098084184223,0.21905270400201413,0.15011436055326757,0.4239172638920846,0.644501466020511,0.49653488712121946,0.6371239980445165,0.27020231640579095,0.962603343872154,0.0011872725464459773,0.17850851419912736,0.31930612219759913,0.28807216935074104,0.6827975394574324,0.35613417043827156,0.5648912235802671,0.04271347950975568,0.02795744281457361,0.0005064947851458075,0.18867180300540376,0.06902370768751515,0.003699456144648508,0.0012769222473695816,0.0028637209154368784,0.4014563799979718,0.06094731725497693,0.11787699053381145,0.4401067140951534,0.8607796340493238,0.10495626822157435,0.6153846153846154,0.007912706794184848,0.006838995896609426,0.008729987928454905
2019-03-10,0.02993642403358417,0.10030103550135325,0.0365506310052198,0.4241012399192464,0.6442663140659565,0.47654715703478717,0.6332569282943318,0.2745584375305263,0.9630107553468039,0.001716893528750653,0.17867197548477015,0.3135747707039643,0.2830157640653005,0.6886131871364345,0.2757279852076548,0.5758632522714799,0.0422654920111429,0.027475853613992074,0.0004829543323841286,0.18652001716624078,0.059162674833614835,0.005362864797969211,0.0018524247631542812,0.005843263072885958,0.40067980269196235,0.06421350472154548,0.12147142298737275,0.43734993330369054,0.86793953858393,0.10787172011661808,0.6153846153846154,0.008138923869325475,0.007088367055581805,0.008618903548903467
2019-03-11,0.29386147568689386,0.3561182698380659,0.31578141215061517,0.41931728396993834,0.6394055080507479,0.462964953956382,0.6540768532055097,0.27107711690913333,0.9665772173897283,0.0016539916041765613,0.17885771890242852,0.266383825680953,0.24077984676203415,0.7360288523921605,0.523046570508366,0.5440571734124733,0.03898679296648266,0.02571457477263309,0.000413148417023311,0.1737282066685357,0.052118228876548475,0.0036354114809409826,0.001253952078287191,0.00899881362709322,0.3974460088740731,0.0657087758755719,0.11305892150031441,0.4477545575811472,0.8941925218774861,0.10058309037900874,0.6153846153846154,0.008180566294553873,0.007422710047189623,0.00787569977513857
2019-03-12,0.23428280057265669,0.3105657600875108,0.2775201056006554,0.42950212669214827,0.6484249865376522,0.48320749184377804,0.6265093573832294,0.2874512705239535,0.9666263646896412,0.0018855376456787512,0.17832881445226945,0.27107025755496694,0.2450657668959114,0.7314013539361516,0.49558586267531163,0.6399372346391361,0.03951245300875729,0.025776769827066157,0.00032242045339502597,0.1760407473760147,0.05025510769352515,0.005688805460320273,0.001963277473651732,0.011829488372624038,0.3993164750828163,0.07093034816662537,0.1186247684437722,0.4400177856825256,0.8798727128082736,0.09766763848396501,0.6153846153846154,0.00791787654950689,0.00746240262171105,0.00795618693234066
2019-03-13,0.2543615466344884,0.2982052901509084,0.24894803780007813,0.43721271588600313,0.6551721309572544,0.5104763163542733,0.6313533821672132,0.279824141530602,0.973809981040208,0.001797518202218468,0.17791969644925892,0.2615291425955867,0.23658568476658756,0.7410459257231561,0.4965285121245264,0.6240924932487036,0.03921911049726789,0.02595185693025244,0.00030855710270056414,0.17463868964179058,0.045444265070951124,0.004656865461703931,0.0016062682345939004,0.0046346614379997935,0.3990107584427928,0.07970506117869668,0.1223636579935759,0.4459759893285905,0.863961813842482,0.10058309037900874,0.6410256410256411,0.00766775307597275,0.007465016738269829,0.007882118818545386
