Date,Open,High,Low,Close,Adj Close,Volume
1994-03-03,67.868591,67.868591,66.907051,67.307693,33.068436,1407900
1994-03-04,67.628204,68.108971,67.227562,67.227562,33.029064,1677312
1994-03-07,67.548080,67.948715,67.307693,67.788460,33.304607,1172964
1994-03-08,67.708336,67.868591,67.147438,67.307693,33.068436,1295424
1994-03-09,67.387817,67.628204,66.746796,67.548080,33.186512,1299792
1994-03-10,67.788460,67.788460,66.666664,66.987183,32.910961,1352364
1994-03-11,66.746796,67.467949,66.586540,67.467949,33.147148,1226316
1994-03-14,67.147438,67.548080,67.067307,67.467949,33.147148,1199640
1994-03-15,67.307693,67.307693,66.746796,67.227562,33.029064,1358136
1994-03-16,66.907051,67.067307,66.506409,66.506409,32.674728,1656876
1994-03-17,66.666664,66.746796,65.625000,66.025642,32.438530,1977924
1994-03-18,66.105766,67.227562,65.785255,66.987183,32.910961,5284032
1994-03-21,67.067307,67.147438,66.506409,66.666664,32.753475,1318044
1994-03-22,66.666664,66.907051,66.185898,66.185898,32.517273,1354860
1994-03-23,66.346153,66.746796,66.185898,66.586540,32.714115,1178268
1994-03-24,66.346153,66.666664,66.105766,66.426285,32.635372,1495260
1994-03-25,66.586540,66.907051,65.464745,65.464745,32.162983,1369212
1994-03-28,65.625000,66.346153,65.464745,66.346153,32.596004,1381536
1994-03-29,66.266029,66.426285,65.544868,65.544868,32.202339,1349868
1994-03-30,65.064102,65.064102,62.820515,63.301281,31.100050,4128852
1994-03-31,63.862179,64.182693,61.939102,64.102562,31.493725,3583788
1994-04-04,62.179485,63.060898,61.618591,62.820515,30.863853,4226352
1994-04-05,63.301281,63.621796,62.580128,63.381409,31.139429,2835612
1994-04-06,63.141026,63.621796,61.939102,62.580128,30.745747,3701100
1994-04-07,62.980770,63.141026,62.419872,62.980770,30.942598,1960608
1994-04-08,62.660255,62.900642,62.339745,62.339745,30.627649,1797432
1994-04-11,62.500000,63.381409,62.259617,63.060898,30.981941,1663428
1994-04-12,63.221153,63.862179,62.980770,63.621796,31.257523,1314924
1994-04-13,63.461536,63.461536,62.580128,63.381409,31.139429,1735656
1994-04-14,62.980770,62.980770,62.419872,62.500000,30.706390,1290744
1994-04-15,62.339745,62.660255,61.858974,62.019230,30.470175,2420652
1994-04-18,62.099358,62.339745,60.256409,60.817307,29.879677,2772276
1994-04-19,60.657051,61.939102,60.416668,61.217949,30.076504,2516748
1994-04-20,61.458332,61.939102,60.657051,61.217949,30.076504,2197416
1994-04-21,61.298077,61.858974,60.817307,61.698719,30.312719,1735500
1994-04-22,62.019230,62.179485,61.538464,61.538464,30.234003,1270620
1994-04-25,61.458332,62.099358,61.298077,62.019230,30.470175,1923792
1994-04-26,62.019230,62.019230,61.378204,61.538464,30.234003,1701648
1994-04-28,62.820515,62.820515,61.618591,61.939102,30.430805,1847664
1994-04-29,62.099358,62.259617,60.977566,61.057693,29.997765,1190748
1994-05-02,61.057693,61.458332,60.977566,61.458332,30.194597,1357980
1994-05-03,61.298077,61.778847,60.977566,61.698719,30.312719,1719588
1994-05-04,61.778847,62.980770,61.217949,62.740383,30.824486,2376816
1994-05-05,63.221153,63.701923,62.580128,62.660255,30.785118,2137668
1994-05-06,62.259617,62.419872,61.378204,61.939102,30.430805,1823016
1994-05-09,61.538464,61.618591,60.737179,60.817307,29.879677,2082132
1994-05-10,61.698719,61.778847,60.737179,60.897434,29.919044,2001792
1994-05-11,60.737179,60.817307,59.375000,59.775642,29.367910,2536872
1994-05-12,59.935898,60.176281,59.775642,60.096153,29.525372,1678872
1994-05-13,60.336536,61.217949,59.855770,61.137821,30.037146,2610816
1994-05-16,60.897434,61.217949,60.256409,60.737179,29.840290,1136304
1994-05-17,60.897434,62.339745,60.256409,61.057693,29.997765,1757574
1994-05-18,61.217949,61.698719,60.416668,61.378204,30.155245,1678872
1994-05-19,61.378204,62.339745,60.737179,61.858974,30.391443,1727154
1994-05-20,61.858974,62.019230,60.576923,61.057693,29.997765,2658942
1994-05-23,60.416668,60.576923,59.775642,60.256409,29.604107,1886196
1994-05-24,60.576923,61.698719,60.416668,60.897434,29.919044,1746030
1994-05-25,60.737179,60.897434,60.096153,60.897434,29.919044,1479270
1994-05-26,61.217949,62.339745,61.217949,62.179485,30.548937,1264302
1994-05-27,62.179485,63.141026,61.858974,62.820515,30.863853,1350024
1994-05-31,62.500000,63.942307,62.339745,63.782051,31.336250,1569672
1994-06-01,63.621796,64.423080,63.141026,64.262817,31.572458,1527084
1994-06-02,64.583336,64.583336,63.942307,64.102562,31.493725,1017276
1994-06-03,63.621796,64.102562,63.301281,63.301281,31.100050,1223898
1994-06-06,63.461536,63.621796,62.339745,62.500000,30.706390,1387308
1994-06-07,62.179485,62.660255,62.019230,62.500000,30.706390,1096134
1994-06-08,62.820515,62.980770,61.538464,61.698719,30.312719,1282710
1994-06-09,61.698719,62.019230,61.538464,62.019230,30.470175,1289028
1994-06-10,61.698719,61.858974,61.057693,61.217949,30.076504,1392924
1994-06-13,61.217949,61.858974,60.897434,61.858974,30.391443,1015170
1994-06-14,62.019230,62.179485,61.378204,61.538464,30.234003,1542996
1994-06-15,61.538464,61.698719,60.897434,60.897434,29.919044,2201628
1994-06-16,60.897434,61.538464,60.737179,61.538464,30.234003,1539018
1994-06-17,61.698719,62.179485,61.057693,61.217949,30.076504,4462536
1994-06-20,60.897434,61.378204,60.256409,60.737179,29.840290,1670604
1994-06-21,60.576923,60.737179,58.814102,59.134617,29.052971,3173430
1994-06-22,59.294872,59.455128,57.692307,58.653847,28.816765,3766464
1994-06-23,58.974358,60.897434,58.974358,59.294872,29.131701,4047186
1994-06-24,59.134617,60.416668,58.653847,59.294872,29.131701,2343042
1994-06-27,58.974358,60.737179,58.653847,60.737179,29.840290,2415816
1994-06-28,60.256409,60.576923,59.775642,60.576923,29.989458,1676142
1994-06-29,60.416668,61.378204,60.256409,61.057693,30.227459,1771770
1994-06-30,61.217949,61.217949,59.775642,59.775642,29.592789,1662414
1994-07-01,60.576923,60.576923,59.294872,59.455128,29.434101,1493466
1994-07-05,59.775642,60.576923,59.455128,60.256409,29.830786,1597362
1994-07-06,59.935898,60.737179,59.615383,60.576923,29.989458,1335438
1994-07-07,60.897434,61.057693,60.416668,60.737179,30.068789,1157286
1994-07-08,60.416668,60.897434,60.256409,60.737179,30.068789,1105728
1994-07-11,60.737179,60.897434,59.775642,60.576923,29.989458,1189110
1994-07-12,60.256409,60.576923,59.775642,60.096153,29.751448,1387464
1994-07-13,60.256409,60.737179,59.935898,60.096153,29.751448,1227642
1994-07-14,60.096153,61.057693,59.935898,61.057693,30.227459,1938924
1994-07-15,61.057693,61.858974,60.897434,61.378204,30.386141,2240238
1994-07-18,61.378204,61.698719,60.576923,61.378204,30.386141,1265628
1994-07-19,61.378204,62.820515,61.217949,62.660255,31.020844,1792596
1994-07-20,62.980770,63.141026,62.339745,62.500000,30.941505,1364922
1994-07-21,62.660255,62.820515,62.179485,62.179485,30.782843,1204242
1994-07-22,62.500000,63.782051,62.179485,63.621796,31.496870,1342614
1994-07-25,63.621796,64.262817,63.461536,63.942307,31.655546,1584804
1994-07-26,63.782051,63.782051,62.660255,62.980770,31.179527,891462
1994-07-27,63.141026,63.141026,62.179485,62.500000,30.941505,1297608
1994-07-28,62.660255,63.461536,62.500000,63.461536,31.417528,794274
1994-07-29,63.461536,64.903847,63.141026,64.583336,31.972883,1869114
1994-08-01,64.423080,65.064102,64.102562,64.423080,31.893560,1355874
1994-08-02,64.743591,65.224358,64.102562,64.102562,31.734875,1693770
1994-08-03,63.942307,64.262817,63.301281,63.621796,31.496870,1219998
1994-08-04,63.301281,63.621796,62.019230,62.179485,30.782843,2544126
1994-08-05,62.179485,63.141026,62.019230,62.820515,31.100182,825864
1994-08-08,63.301281,63.621796,62.820515,63.461536,31.417528,955188
1994-08-09,63.301281,63.301281,62.500000,62.660255,31.020844,1339338
1994-08-10,62.980770,63.141026,61.057693,61.858974,30.624157,2389998
1994-08-11,61.698719,61.858974,60.576923,61.057693,30.227459,1914198
1994-08-12,61.378204,61.858974,61.057693,61.698719,30.544823,2166762
1994-08-15,61.538464,62.500000,60.897434,62.500000,30.941505,2482662
1994-08-16,62.019230,62.339745,61.698719,62.179485,30.782843,2298738
1994-08-17,62.179485,62.179485,60.897434,61.378204,30.386141,1663350
1994-08-18,60.576923,60.897434,59.935898,60.416668,29.910133,3209310
1994-08-19,60.416668,61.378204,59.615383,61.378204,30.386141,3088878
1994-08-22,61.057693,61.698719,60.897434,61.217949,30.306803,1021878
1994-08-23,61.538464,62.820515,61.538464,62.500000,30.941505,1887210
1994-08-24,62.660255,63.141026,62.179485,63.141026,31.258854,1556178
1994-08-25,63.461536,63.782051,63.301281,63.621796,31.496870,2323620
1994-08-26,64.102562,65.544868,63.942307,65.064102,32.210907,2498496
1994-08-29,65.384613,65.705132,64.102562,64.423080,31.893560,1568892
1994-08-30,64.583336,64.743591,63.461536,64.102562,31.734875,1534104
1994-08-31,63.782051,64.583336,63.782051,63.782051,31.576193,1510704
1994-09-01,64.102562,64.583336,63.942307,64.423080,31.893560,1055028
1994-09-02,64.423080,64.583336,63.942307,64.102562,31.734875,933582
1994-09-06,64.423080,64.423080,63.141026,63.301281,31.338192,886548
1994-09-07,63.461536,63.621796,62.500000,62.820515,31.100182,1258686
1994-09-08,62.820515,63.461536,62.820515,62.980770,31.179527,1041456
1994-09-09,63.141026,63.461536,62.500000,62.980770,31.179527,1417572
1994-09-12,63.301281,63.461536,62.820515,62.980770,31.179527,1190982
1994-09-13,63.301281,63.782051,63.301281,63.461536,31.417528,955422
1994-09-14,63.942307,64.903847,63.782051,64.423080,31.893560,1520376
1994-09-15,64.583336,65.865387,64.423080,65.865387,32.607586,1567956
1994-09-16,65.384613,65.705132,64.903847,65.384613,32.369560,3487224
1994-09-19,65.384613,65.544868,64.423080,64.743591,32.052227,1640106
1994-09-20,64.423080,64.583336,63.301281,63.461536,31.417528,1801098
1994-09-21,63.782051,63.942307,62.500000,63.461536,31.417528,1816308
1994-09-22,64.102562,64.102562,62.500000,62.980770,31.179527,1801722
1994-09-23,62.660255,62.980770,62.179485,62.500000,30.941505,1260870
1994-09-26,62.339745,63.461536,62.339745,63.141026,31.491419,1117662
1994-09-27,63.621796,63.782051,62.339745,62.500000,31.171696,1243320
1994-09-28,62.500000,62.820515,62.339745,62.500000,31.171696,1455012
1994-09-29,62.660255,62.660255,62.339745,62.500000,31.171696,1462110
1994-09-30,62.660255,62.660255,61.698719,61.698719,30.772064,1190514
1994-10-03,62.019230,62.179485,60.737179,61.057693,30.452356,2415660
1994-10-04,60.897434,61.378204,60.096153,60.256409,30.052719,2144220
1994-10-05,60.256409,61.217949,59.935898,60.737179,30.292501,2261766
1994-10-06,60.897434,61.217949,59.935898,60.256409,30.052719,1293162
1994-10-07,60.096153,60.576923,59.775642,59.935898,29.892872,1629888
1994-10-10,60.256409,60.576923,59.935898,60.096153,29.972776,1264770
1994-10-11,60.576923,62.019230,60.416668,62.019230,30.931910,1980030
1994-10-12,62.179485,64.423080,62.019230,64.262817,32.050903,2261610
1994-10-13,64.903847,65.384613,63.621796,64.102562,31.970972,2287662
1994-10-14,64.583336,64.583336,63.621796,64.583336,32.210747,1192464
1994-10-17,64.423080,65.224358,64.102562,64.583336,32.210747,1578096
1994-10-18,64.583336,64.583336,63.621796,63.942307,31.891047,1411566
1994-10-19,63.942307,64.903847,63.461536,64.423080,32.130833,1532700
1994-10-20,64.102562,64.102562,62.179485,62.820515,31.331549,2320110
1994-10-21,62.820515,62.820515,60.737179,60.737179,30.292501,3972852
1994-10-24,60.897434,61.698719,60.737179,61.378204,30.612202,2653092
1994-10-25,61.057693,62.339745,61.057693,61.217949,30.532269,2035800
1994-10-26,61.858974,61.858974,61.217949,61.378204,30.612202,1761396
1994-10-27,61.378204,61.858974,61.057693,61.698719,30.772064,1598766
1994-10-28,62.019230,63.461536,61.858974,63.301281,31.571333,1913262
1994-10-31,63.141026,63.301281,62.500000,62.660255,31.251612,1425996
1994-11-01,62.500000,62.980770,62.019230,62.179485,31.011835,1146912
1994-11-02,61.858974,62.660255,61.217949,61.858974,30.851978,1507584
1994-11-03,62.179485,62.179485,61.538464,62.179485,31.011835,996528
1994-11-04,62.820515,62.820515,61.378204,61.538464,30.692141,1210014
1994-11-07,61.378204,62.500000,61.217949,61.858974,30.851978,991302
1994-11-08,62.179485,63.621796,62.019230,62.980770,31.411482,1342302
1994-11-09,63.782051,63.942307,62.339745,62.500000,31.171696,1447056
1994-11-10,62.980770,63.461536,62.500000,62.500000,31.171696,1081236
1994-11-11,62.019230,62.980770,62.019230,62.500000,31.171696,843180
1994-11-14,62.660255,62.980770,62.339745,62.500000,31.171696,1057290
1994-11-15,62.339745,63.141026,61.538464,62.500000,31.171696,1311336
1994-11-16,62.980770,63.301281,62.500000,63.141026,31.491419,1150032
1994-11-17,63.301281,63.461536,61.698719,62.500000,31.171696,1661322
1994-11-18,62.339745,62.820515,61.698719,62.500000,31.171696,2956902
1994-11-21,62.339745,62.339745,60.737179,60.737179,30.292501,1585272
1994-11-22,60.416668,60.897434,59.615383,59.615383,29.733004,2389608
1994-11-23,58.974358,59.615383,58.173077,59.294872,29.573151,3855306
1994-11-25,58.974358,59.455128,58.814102,59.294872,29.573151,682890
1994-11-28,59.294872,60.576923,59.294872,60.576923,30.212587,1590186
1994-11-29,60.256409,60.416668,59.455128,59.775642,29.812939,1673100
1994-11-30,60.256409,60.576923,58.974358,58.974358,29.413303,1712178
1994-12-01,59.134617,59.294872,58.173077,58.493591,29.173513,1555944
1994-12-02,58.493591,60.576923,58.173077,60.416668,30.132652,1743300
1994-12-05,60.737179,61.217949,59.615383,60.096153,29.972776,1351584
1994-12-06,59.775642,60.256409,58.974358,59.615383,29.733004,1591200
1994-12-07,59.134617,60.737179,59.134617,60.737179,30.292501,1291446
1994-12-08,60.737179,61.057693,59.134617,59.134617,29.493223,1708512
1994-12-09,59.615383,60.256409,58.653847,60.096153,29.972776,2102100
1994-12-12,60.096153,60.737179,59.615383,60.737179,30.292501,1761708
1994-12-13,61.057693,61.858974,60.897434,61.378204,30.612202,2041572
1994-12-14,61.698719,62.820515,61.698719,62.500000,31.171696,2156622
1994-12-15,62.339745,62.980770,62.179485,62.820515,31.331549,1872858
1994-12-16,63.301281,64.583336,62.980770,64.423080,32.130833,6123780
1994-12-19,64.262817,64.423080,63.942307,64.102562,31.970972,1893918
1994-12-20,64.423080,64.423080,63.461536,63.782051,31.811123,1739712
1994-12-21,63.461536,64.583336,63.461536,63.942307,31.891047,2228226
1994-12-22,63.782051,65.384613,63.782051,64.743591,32.290688,1667952
1994-12-23,64.102562,64.423080,63.782051,63.782051,32.071503,848094
1994-12-27,64.262817,65.705132,63.782051,65.705132,33.038483,1367964
1994-12-28,65.705132,66.025642,65.064102,65.544868,32.957890,1154322
1994-12-29,65.384613,66.506409,65.224358,66.185898,33.280220,1567020
1994-12-30,66.185898,66.346153,65.384613,65.384613,32.877308,1038414
1995-01-03,65.064102,65.384613,64.262817,65.384613,32.877308,1546584
1995-01-04,65.384613,66.025642,65.064102,65.384613,32.877308,1318746
1995-01-05,65.064102,66.185898,65.064102,65.544868,32.957890,1427088
1995-01-06,65.384613,66.185898,65.064102,65.224358,32.796741,1271010
1995-01-09,64.903847,65.224358,64.583336,64.583336,32.474403,1102140
1995-01-10,64.583336,66.025642,64.583336,65.064102,32.716156,1559610
1995-01-11,65.224358,66.025642,65.064102,66.025642,33.199650,1374594
1995-01-12,65.865387,66.025642,65.544868,65.865387,33.119053,1056354
1995-01-13,66.025642,66.666664,66.025642,66.666664,33.521969,1309776
1995-01-16,66.666664,67.948715,66.506409,67.467949,33.924873,1749540
1995-01-17,66.987183,66.987183,66.346153,66.666664,33.521969,1858740
1995-01-18,66.506409,67.147438,66.506409,66.987183,33.683132,1527318
1995-01-19,66.506409,66.666664,65.224358,65.384613,32.877308,1903980
1995-01-20,65.064102,65.544868,64.583336,65.384613,32.877308,2897310
1995-01-23,64.583336,64.903847,63.942307,64.423080,32.393829,2023866
1995-01-24,64.903847,65.384613,64.423080,64.583336,32.474403,1354392
1995-01-25,64.583336,65.384613,64.262817,65.064102,32.716156,1345578
1995-01-26,65.224358,65.544868,65.064102,65.384613,32.877308,1403454
1995-01-27,65.705132,66.025642,64.583336,64.743591,32.554993,1068990
1995-01-30,64.743591,65.544868,64.423080,65.544868,32.957890,846456
1995-01-31,65.705132,66.346153,65.544868,66.025642,33.199650,1128504
1995-02-01,66.185898,66.185898,65.064102,65.544868,32.957890,1301040
1995-02-02,65.224358,65.705132,65.064102,65.705132,33.038483,1032798
1995-02-03,66.025642,67.467949,66.025642,66.826920,33.602551,1979328
1995-02-06,67.147438,67.147438,66.506409,66.666664,33.521969,1501812
1995-02-07,66.666664,66.826920,66.346153,66.666664,33.521969,1181388
1995-02-08,66.506409,66.987183,66.346153,66.666664,33.521969,1039896
1995-02-09,66.666664,66.987183,66.346153,66.987183,33.683132,1074294
1995-02-10,67.147438,67.628204,66.506409,66.826920,33.602551,1189344
1995-02-13,66.826920,67.788460,66.506409,67.467949,33.924873,977262
1995-02-14,67.307693,67.467949,66.987183,67.467949,33.924873,1256190
1995-02-15,67.788460,69.070511,67.467949,68.750000,34.569538,2025114
1995-02-16,69.230766,69.391029,68.750000,69.391029,34.891853,2598336
1995-02-17,69.391029,69.551285,68.589745,68.750000,34.569538,3287310
1995-02-21,69.070511,69.230766,68.429489,69.070511,34.730709,1365156
1995-02-22,69.230766,70.993591,69.070511,70.673080,35.536507,2122770
1995-02-23,70.993591,71.794868,70.673080,70.993591,35.697674,2910648
1995-02-24,70.673080,71.153847,69.871796,70.192307,35.294773,1832454
1995-02-27,70.032051,70.032051,68.589745,68.750000,34.569538,1734564
1995-02-28,68.589745,70.352562,68.429489,70.192307,35.294773,1350492
1995-03-01,69.391029,69.871796,68.910255,69.391029,35.155132,1496196
1995-03-02,69.230766,69.391029,67.788460,68.108971,34.505600,1558362
1995-03-03,67.788460,68.108971,67.467949,67.948715,34.424427,958308
1995-03-06,67.307693,67.788460,67.147438,67.628204,34.262035,1687530
1995-03-07,67.628204,67.948715,66.666664,67.467949,34.180855,1571700
1995-03-08,67.467949,68.589745,67.467949,68.269234,34.586792,2011230
1995-03-09,68.108971,68.429489,66.987183,68.269234,34.586792,1120704
1995-03-10,68.589745,70.352562,68.429489,70.192307,35.561073,2052102
1995-03-13,70.192307,70.833336,69.871796,70.032051,35.479874,1261650
1995-03-14,70.512817,70.993591,70.192307,70.512817,35.723454,1281384
1995-03-15,70.512817,70.673080,68.750000,68.910255,34.911556,1538862
1995-03-16,68.589745,70.512817,68.589745,70.352562,35.642258,1547988
1995-03-17,70.352562,70.352562,69.391029,69.551285,35.236320,3503058
1995-03-20,69.551285,69.711540,68.910255,69.391029,35.155132,1258920
1995-03-21,69.230766,70.352562,69.070511,69.711540,35.317497,1836744
1995-03-22,69.711540,70.032051,68.750000,70.032051,35.479874,1099956
1995-03-23,69.711540,70.192307,69.551285,69.871796,35.398693,1551654
1995-03-24,70.192307,70.673080,69.871796,70.512817,35.723454,1566942
1995-03-27,70.673080,70.833336,69.711540,70.032051,35.479874,1152684
1995-03-28,70.032051,70.673080,70.032051,70.352562,35.642258,969228
1995-03-29,70.512817,70.993591,69.871796,70.512817,35.723454,1737294
1995-03-30,70.673080,70.673080,69.330933,70.192307,35.561073,1178034
1995-03-31,69.871796,69.871796,69.070511,69.230766,35.073929,1501344
1995-04-03,69.711540,70.032051,69.391029,70.032051,35.479874,1381770
1995-04-04,69.551285,70.352562,69.551285,70.352562,35.642258,1649934
1995-04-05,70.192307,70.352562,69.871796,70.352562,35.642258,917280
1995-04-06,70.512817,71.153847,70.352562,70.833336,35.885811,1143090
1995-04-07,70.833336,71.153847,70.192307,70.352562,35.642258,1337232
1995-04-10,70.032051,70.833336,70.032051,70.512817,35.723454,784134
1995-04-11,70.673080,70.993591,69.871796,70.192307,35.561073,1142544
1995-04-12,70.192307,70.192307,69.391029,70.192307,35.561073,871884
1995-04-13,70.352562,70.512817,69.871796,70.512817,35.723454,1128894
1995-04-17,70.993591,71.314102,69.070511,69.070511,34.992760,1713426
1995-04-18,69.711540,69.871796,68.750000,69.230766,35.073929,1673568
1995-04-19,69.551285,70.352562,68.429489,70.192307,35.561073,1472016
1995-04-20,70.352562,70.512817,69.070511,69.230766,35.073929,1499316
1995-04-21,69.871796,70.512817,69.551285,70.512817,35.723454,2731092
1995-04-24,70.352562,71.474358,69.871796,71.153847,36.048214,1589016
1995-04-25,71.153847,71.474358,70.512817,71.474358,36.210590,1483170
1995-04-26,71.794868,72.916664,71.314102,71.634613,36.291771,1490970
1995-04-27,71.314102,72.435898,71.314102,72.275642,36.616539,1804920
1995-04-28,72.275642,72.756409,71.794868,71.794868,36.372959,1984554
1995-05-01,71.794868,72.435898,71.794868,72.275642,36.616539,1347840
1995-05-02,71.955132,72.435898,71.794868,72.115387,36.535339,1305096
1995-05-03,72.275642,73.237183,72.275642,72.596153,36.778904,1691274
1995-05-04,72.756409,74.198715,72.435898,73.237183,37.103683,2134236
1995-05-05,74.038460,74.198715,73.237183,73.557693,37.266045,1563198
1995-05-08,73.237183,75.000000,72.596153,75.000000,37.996761,1532778
1995-05-09,75.000000,75.320511,74.358971,75.160255,38.077950,1642368
1995-05-10,75.160255,75.961540,74.519234,75.801285,38.402706,3006978
1995-05-11,75.961540,75.961540,74.679489,74.839745,37.915577,1619748
1995-05-12,74.358971,75.641029,74.198715,75.641029,38.321503,2106234
1995-05-15,75.000000,75.000000,73.557693,73.878204,37.428421,2570724
1995-05-16,74.038460,74.519234,72.756409,72.916664,36.941296,2168010
1995-05-17,73.397438,73.878204,73.237183,73.717949,37.347252,1531998
1995-05-18,73.557693,74.358971,72.275642,72.435898,36.697723,1916304
1995-05-19,72.275642,72.596153,71.794868,72.435898,36.697723,3435900
1995-05-22,72.756409,73.397438,72.596153,73.237183,37.103683,1489722
1995-05-23,73.397438,73.878204,72.756409,73.878204,37.428421,1411800
1995-05-24,73.717949,74.198715,72.435898,73.237183,37.103683,1796106
1995-05-25,73.076920,73.076920,71.474358,72.435898,36.697723,1785810
1995-05-26,72.115387,72.596153,71.474358,72.275642,36.616539,1567332
1995-05-30,72.275642,72.756409,71.794868,72.596153,36.778904,1282554
1995-05-31,72.916664,74.358971,72.596153,74.358971,37.671989,1477086
1995-06-01,74.198715,74.679489,73.397438,74.358971,37.671989,1748448
1995-06-02,74.038460,74.839745,72.435898,72.756409,36.860092,1611714
1995-06-05,72.596153,74.198715,72.435898,74.198715,37.590809,1765218
1995-06-06,74.198715,74.519234,73.717949,73.878204,37.428421,2079012
1995-06-07,73.397438,73.717949,73.076920,73.557693,37.266045,1190748
1995-06-08,73.557693,73.717949,72.916664,72.916664,36.941296,927186
1995-06-09,72.756409,73.076920,71.153847,71.314102,36.129391,2475486
1995-06-12,71.474358,72.756409,71.474358,72.756409,36.860092,1427868
1995-06-13,73.237183,73.717949,72.916664,73.717949,37.347252,1141140
1995-06-14,73.397438,74.198715,73.076920,74.038460,37.509640,1042470
1995-06-15,74.038460,74.679489,73.717949,74.038460,37.509640,1174368
1995-06-16,74.198715,74.519234,73.397438,73.557693,37.266045,3862482
1995-06-19,73.397438,74.198715,73.397438,74.198715,37.590809,1289028
1995-06-20,74.038460,74.198715,73.076920,73.397438,37.184875,2000622
1995-06-21,73.237183,74.198715,73.076920,73.237183,37.103683,1477398
1995-06-22,73.717949,73.878204,73.237183,73.397438,37.184875,2292420
1995-06-23,73.076920,73.557693,72.756409,73.237183,37.103683,1569906
1995-06-26,73.237183,73.557693,72.596153,72.916664,36.941296,1349400
1995-06-27,73.076920,73.557693,72.596153,72.756409,36.860092,1741272
1995-06-28,73.076920,73.397438,72.115387,72.756409,36.860092,1954524
1995-06-29,72.596153,73.076920,71.314102,71.794868,36.372959,2053428
1995-06-30,71.474358,72.435898,71.474358,72.275642,36.886593,1454388
1995-07-03,72.435898,73.237183,72.275642,73.157051,37.336433,774930
1995-07-05,73.237183,74.358971,73.237183,74.038460,37.786278,1797900
1995-07-06,74.198715,75.641029,73.717949,75.641029,38.604156,1688466
1995-07-07,75.480766,76.923080,75.320511,76.923080,39.258457,2354274
1995-07-10,76.923080,76.923080,76.282051,76.602562,39.094879,1250886
1995-07-11,76.121796,76.762817,75.480766,75.641029,38.604156,1202682
1995-07-12,75.160255,76.121796,74.839745,75.801285,38.685928,1435122
1995-07-13,75.320511,75.480766,74.679489,75.000000,38.276997,1402362
1995-07-14,74.679489,75.480766,74.358971,74.519234,38.031654,1235364
1995-07-17,74.519234,76.442307,74.038460,76.282051,38.931301,1400100
1995-07-18,76.121796,77.083336,75.480766,75.641029,38.604156,1557192
1995-07-19,75.480766,76.762817,73.237183,74.519234,38.031654,3135132
1995-07-20,74.358971,76.121796,74.358971,76.121796,38.849545,1635972
1995-07-21,76.121796,76.923080,75.320511,76.762817,39.176666,3815136
1995-07-24,76.762817,77.564102,76.282051,76.442307,39.013088,1609998
1995-07-25,76.442307,77.083336,75.801285,76.442307,39.013088,1579422
1995-07-26,76.762817,76.762817,75.801285,75.961540,38.767719,1750554
1995-07-27,76.442307,76.923080,75.961540,75.961540,38.767719,1690260
1995-07-28,76.121796,76.121796,75.000000,75.320511,38.440571,1159704
1995-07-31,75.961540,76.602562,75.320511,75.641029,38.604156,1384578
1995-08-01,75.641029,75.801285,74.679489,75.160255,38.358799,1367574
1995-08-02,75.961540,76.282051,73.397438,73.557693,37.540894,2282046
1995-08-03,73.237183,73.878204,72.916664,73.557693,37.540894,1783860
1995-08-04,74.038460,74.679489,73.557693,73.878204,37.704475,1403142
1995-08-07,74.358971,75.320511,74.038460,75.320511,38.440571,785304
1995-08-08,75.320511,75.641029,75.000000,75.641029,38.604156,1021410
1995-08-09,75.641029,75.641029,74.839745,75.160255,38.358799,991926
1995-08-10,75.160255,75.320511,74.038460,74.358971,37.949825,1252290
1995-08-11,74.198715,74.358971,73.237183,74.038460,37.786278,954174
1995-08-14,74.038460,75.320511,73.878204,75.160255,38.358799,1021332
1995-08-15,75.000000,75.480766,74.198715,75.160255,38.358799,1162824
1995-08-16,74.839745,75.480766,74.198715,74.679489,38.113426,1120860
1995-08-17,74.679489,74.839745,73.717949,73.878204,37.704475,1420068
1995-08-18,74.038460,74.358971,73.237183,73.397438,37.459126,2203734
1995-08-21,73.717949,74.679489,73.717949,73.717949,37.622696,1327326
1995-08-22,73.878204,73.878204,73.237183,73.717949,37.622696,1248234
1995-08-23,73.557693,73.878204,73.076920,73.397438,37.459126,1316016
1995-08-24,73.557693,74.198715,73.397438,74.038460,37.786278,1016262
1995-08-25,74.038460,75.160255,74.038460,74.839745,38.195210,1073826
1995-08-28,75.000000,75.320511,74.839745,75.320511,38.440571,927966
1995-08-29,75.160255,75.641029,75.160255,75.480766,38.522362,1019928
1995-08-30,75.480766,75.801285,75.160255,75.641029,38.604156,874302
1995-08-31,75.641029,75.641029,75.000000,75.480766,38.522362,1004328
1995-09-01,75.320511,75.641029,75.000000,75.320511,38.440571,1349088
1995-09-05,75.641029,75.641029,74.839745,75.320511,38.440571,1250808
1995-09-06,75.480766,76.121796,75.320511,76.121796,38.849545,1208220
1995-09-07,76.121796,76.121796,75.320511,75.801285,38.685928,1096914
1995-09-08,75.801285,75.961540,75.160255,75.320511,38.440571,994734
1995-09-11,75.320511,75.801285,75.320511,75.480766,38.522362,753402
1995-09-12,76.282051,76.923080,75.801285,76.923080,39.258457,2929524
1995-09-13,76.442307,77.884613,76.282051,77.724358,39.667412,2169414
1995-09-14,77.884613,80.448715,77.884613,79.967949,40.812431,2409966
1995-09-15,80.608971,81.891029,80.128204,81.891029,41.793896,4081818
